account_id,customer_id,product_type,balance,maturity_date,branch_code,status
11963,3151,Savings,61024002,2028-03-11,JKT02,ACTIVE
11964,7533,Savings,18139557,2026-09-03,JKT01,ACTIVE
11965,1575,Savings,70444464,2026-04-27,SBY01,ACTIVE
11966,1211,Savings,34020396,2027-01-08,JKT02,ACTIVE
11967,2851,Savings,30576849,2026-11-09,JKT01,ACTIVE
11968,7531,Time Deposit,477622987,2026-06-08,MDN01,ACTIVE
11969,1380,Time Deposit,1835425713,2026-12-08,YGY01,ACTIVE
11970,5095,Time Deposit,1346898866,2026-07-29,JKT02,ACTIVE
11971,7120,Time Deposit,355954830,2026-09-17,SMG01,ACTIVE
11972,4161,Time Deposit,1497606476,2027-02-11,SBY01,ACTIVE
11973,8369,Time Deposit,325237810,2026-11-21,SMG01,ACTIVE
11974,6080,Savings,24992162,2026-10-17,SMG01,ACTIVE
11975,2991,Time Deposit,1006618637,2027-02-19,MDN01,ACTIVE
11976,7324,Time Deposit,422118825,2026-08-05,BDG01,ACTIVE
11977,7203,Time Deposit,326190975,2026-09-03,BDG01,ACTIVE
11978,4450,Savings,20520958,2027-10-18,JKT02,ACTIVE
11979,7880,Savings,16873234,2026-10-16,MDN01,ACTIVE
11980,378,Savings,14855780,2027-04-09,BDG01,ACTIVE
11981,9918,Time Deposit,405504787,2026-09-07,SMG01,ACTIVE
11982,274,Savings,6068208,2028-01-06,YGY01,ACTIVE
11983,7588,Time Deposit,835331313,2026-07-08,JKT02,ACTIVE
11984,5807,Time Deposit,526246345,2026-07-24,MDN01,ACTIVE
11985,1343,Savings,12583589,2027-07-19,JKT01,ACTIVE
11986,6929,Savings,14043783,2026-11-09,MDN01,ACTIVE
11987,9675,Time Deposit,512010665,2026-10-19,SMG01,ACTIVE
11988,9,Time Deposit,557772219,2026-10-22,BDG01,ACTIVE
11989,1014,Savings,26598614,2027-07-14,MDN01,ACTIVE
11990,2299,Savings,137177052,2028-03-02,SMG01,ACTIVE
11991,7453,Time Deposit,932508759,2026-08-28,JKT01,ACTIVE
11992,8379,Savings,43222240,2026-11-29,SMG01,ACTIVE
11993,1614,Savings,20552647,2026-06-29,YGY01,ACTIVE
11994,8592,Savings,17109363,2027-01-01,JKT01,ACTIVE
11995,6255,Savings,32784528,2027-10-20,MDN01,ACTIVE
11996,2264,Time Deposit,993503922,2027-01-19,YGY01,ACTIVE
11997,4319,Time Deposit,429934809,2026-11-03,SBY01,ACTIVE
11998,6497,Time Deposit,1271393881,2026-10-29,MDN01,ACTIVE
11999,8138,Time Deposit,224694599,2026-11-28,BDG01,ACTIVE
12000,7962,Time Deposit,222896428,2026-04-27,JKT01,ACTIVE
12001,9189,Savings,42835764,2026-10-03,YGY01,ACTIVE
12002,5804,Time Deposit,515404319,2026-07-06,SMG01,ACTIVE
12003,4150,Time Deposit,904849714,2026-09-07,JKT02,ACTIVE
12004,6377,Time Deposit,581904230,2026-05-12,SBY01,ACTIVE
12005,9359,Time Deposit,260933474,2026-06-21,BDG01,ACTIVE
12006,378,Time Deposit,597682005,2026-07-10,SBY01,ACTIVE
12007,1330,Savings,166601149,2027-02-04,JKT01,ACTIVE
12008,3175,Savings,53086916,2026-05-11,SMG01,ACTIVE
12009,7957,Savings,98198082,2026-10-31,MDN01,ACTIVE
12010,3248,Savings,29160071,2027-03-15,BDG01,ACTIVE
12011,9044,Savings,29783789,2027-01-11,MDN01,ACTIVE
12012,3826,Savings,38239602,2027-01-24,YGY01,ACTIVE
12013,8737,Time Deposit,347929310,2027-03-04,YGY01,ACTIVE
12014,100,Time Deposit,835240881,2026-06-23,JKT01,ACTIVE
12015,3608,Savings,9469271,2027-02-25,YGY01,ACTIVE
12016,8497,Savings,18171699,2027-06-29,MDN01,ACTIVE
12017,6297,Savings,52747694,2027-11-25,MDN01,ACTIVE
12018,2792,Savings,13123452,2026-08-29,BDG01,ACTIVE
12019,3070,Savings,78424466,2028-03-11,BDG01,ACTIVE
12020,7304,Time Deposit,353578102,2026-07-05,JKT01,ACTIVE
12021,7266,Savings,10188413,2027-12-06,SMG01,ACTIVE
12022,3480,Time Deposit,514502847,2026-07-25,SMG01,ACTIVE
12023,2563,Savings,5286173,2026-05-20,YGY01,ACTIVE
12024,1263,Savings,45129498,2027-10-19,BDG01,ACTIVE
12025,7089,Time Deposit,1637573034,2027-02-21,YGY01,ACTIVE
12026,3277,Time Deposit,496462185,2026-11-11,SBY01,ACTIVE
12027,959,Savings,40628105,2026-04-28,SMG01,ACTIVE
12028,11,Savings,23268826,2028-02-13,MDN01,ACTIVE
12029,1744,Savings,234822563,2026-11-26,JKT02,ACTIVE
12030,4611,Savings,9752133,2027-12-08,YGY01,ACTIVE
12031,5080,Savings,128456807,2026-05-07,JKT01,ACTIVE
12032,52,Time Deposit,1362614666,2026-08-14,JKT01,ACTIVE
12033,6594,Savings,37871339,2027-02-28,JKT02,ACTIVE
12034,3233,Savings,27501157,2027-04-20,SBY01,ACTIVE
12035,1753,Time Deposit,669809386,2026-09-08,JKT01,ACTIVE
12036,3435,Savings,117285892,2027-06-16,SBY01,ACTIVE
12037,2412,Savings,16481807,2027-11-15,BDG01,ACTIVE
12038,5217,Time Deposit,752358921,2026-12-27,SMG01,ACTIVE
12039,7239,Savings,3806903,2027-09-22,YGY01,ACTIVE
12040,3492,Savings,199494843,2028-01-11,JKT02,ACTIVE
12041,4054,Savings,13939983,2027-06-07,JKT01,ACTIVE
12042,9402,Savings,182807766,2028-02-16,BDG01,ACTIVE
12043,5515,Savings,126871059,2027-04-23,YGY01,ACTIVE
12044,1097,Time Deposit,696948610,2026-11-19,SBY01,ACTIVE
12045,9413,Time Deposit,1868386533,2026-05-06,BDG01,ACTIVE
12046,1141,Savings,12791404,2026-05-18,MDN01,ACTIVE
12047,5791,Time Deposit,373270300,2026-07-06,MDN01,ACTIVE
12048,6238,Time Deposit,674849573,2027-01-04,SMG01,ACTIVE
12049,3180,Savings,201481212,2026-08-24,JKT01,ACTIVE
12050,2511,Savings,84017252,2027-05-20,JKT02,ACTIVE
12051,8071,Savings,24458777,2026-04-26,SBY01,ACTIVE
12052,1924,Time Deposit,980990235,2027-02-19,JKT02,ACTIVE
12053,6864,Time Deposit,352452587,2026-07-09,JKT01,ACTIVE
12054,9672,Savings,15039481,2027-10-30,SBY01,ACTIVE
12055,1372,Savings,192639281,2026-07-14,MDN01,ACTIVE
12056,6908,Savings,19627456,2026-08-24,SMG01,ACTIVE
12057,1910,Time Deposit,958668671,2026-10-28,SBY01,ACTIVE
12058,2629,Savings,18716499,2026-07-26,JKT01,ACTIVE
12059,298,Time Deposit,908560903,2026-07-15,JKT02,ACTIVE
12060,7228,Time Deposit,303737385,2027-02-11,BDG01,ACTIVE
12061,9389,Time Deposit,390150269,2026-07-19,BDG01,ACTIVE
12062,1552,Savings,30127727,2027-09-28,SBY01,ACTIVE
12063,2410,Time Deposit,194539027,2027-02-14,JKT01,ACTIVE
12064,2248,Savings,29112896,2027-02-03,SMG01,ACTIVE
12065,9110,Time Deposit,411889361,2026-08-16,JKT02,ACTIVE
12066,366,Time Deposit,472232018,2026-10-23,SBY01,ACTIVE
12067,2526,Time Deposit,240241183,2027-03-13,JKT01,ACTIVE
12068,7116,Time Deposit,338151325,2026-12-18,MDN01,ACTIVE
12069,8708,Savings,17335490,2027-03-13,JKT02,ACTIVE
12070,8539,Savings,9162699,2027-08-19,MDN01,ACTIVE
12071,8320,Time Deposit,979335869,2026-11-12,YGY01,ACTIVE
12072,8972,Savings,110731941,2027-08-21,BDG01,ACTIVE
12073,8144,Time Deposit,423308188,2026-10-22,SBY01,ACTIVE
12074,4285,Time Deposit,1465360896,2026-09-05,BDG01,ACTIVE
12075,613,Time Deposit,823097555,2026-04-13,SMG01,ACTIVE
12076,2164,Time Deposit,886074497,2026-04-21,JKT02,ACTIVE
12077,2050,Savings,22561841,2026-10-04,YGY01,ACTIVE
12078,5808,Savings,10416011,2026-09-25,MDN01,ACTIVE
12079,4996,Savings,29939604,2027-06-18,BDG01,ACTIVE
12080,7456,Savings,80607844,2026-12-09,YGY01,ACTIVE
12081,7821,Time Deposit,413478264,2026-05-15,BDG01,ACTIVE
12082,3418,Savings,25604659,2026-10-06,SMG01,ACTIVE
12083,2142,Time Deposit,753469165,2027-02-01,JKT02,ACTIVE
12084,6608,Savings,89210818,2026-05-15,BDG01,ACTIVE
12085,185,Savings,18495199,2026-08-14,YGY01,ACTIVE
12086,3778,Time Deposit,844441841,2026-04-14,BDG01,ACTIVE
12087,9938,Savings,8797489,2027-03-24,JKT01,ACTIVE
12088,3435,Time Deposit,690157879,2026-10-28,YGY01,ACTIVE
12089,7520,Time Deposit,563332203,2026-06-28,MDN01,ACTIVE
12090,6132,Savings,13335773,2028-02-18,YGY01,ACTIVE
12091,4468,Savings,77177826,2026-05-13,MDN01,ACTIVE
12092,1803,Time Deposit,491546076,2026-06-06,MDN01,ACTIVE
12093,2894,Savings,8784080,2026-06-16,SMG01,ACTIVE
12094,3299,Savings,36066432,2026-06-29,JKT01,ACTIVE
12095,5947,Savings,192405308,2027-05-30,SBY01,ACTIVE
12096,675,Time Deposit,884123696,2026-05-13,MDN01,ACTIVE
12097,5872,Savings,34812597,2027-10-29,BDG01,ACTIVE
12098,817,Savings,103671038,2028-01-31,YGY01,ACTIVE
12099,729,Time Deposit,570739078,2026-08-30,YGY01,ACTIVE
12100,4661,Time Deposit,219575489,2026-06-03,SMG01,ACTIVE
12101,3054,Savings,35291489,2026-05-16,YGY01,ACTIVE
12102,1625,Savings,12912158,2026-05-15,JKT01,ACTIVE
12103,5102,Time Deposit,450036064,2026-11-01,SBY01,ACTIVE
12104,5262,Savings,11381922,2027-09-26,SMG01,ACTIVE
12105,1740,Time Deposit,1127788466,2026-06-06,JKT02,ACTIVE
12106,9655,Time Deposit,478875628,2027-01-30,JKT02,ACTIVE
12107,3721,Savings,19495129,2026-10-12,JKT01,ACTIVE
12108,8927,Savings,44207942,2027-02-12,BDG01,ACTIVE
12109,2191,Savings,20081774,2026-08-28,JKT02,ACTIVE
12110,9964,Savings,11513022,2026-08-12,BDG01,ACTIVE
12111,2567,Time Deposit,374463203,2026-08-02,JKT01,ACTIVE
12112,2197,Time Deposit,1220784197,2026-06-24,SMG01,ACTIVE
12113,4054,Savings,24718263,2026-08-15,JKT02,ACTIVE
12114,3092,Time Deposit,1209439387,2026-12-29,JKT02,ACTIVE
12115,9062,Time Deposit,301795645,2026-08-05,JKT01,ACTIVE
12116,9711,Savings,25474698,2026-07-29,JKT02,ACTIVE
12117,2337,Savings,51812603,2027-04-23,JKT02,ACTIVE
12118,871,Savings,13057484,2026-05-27,SMG01,ACTIVE
12119,6180,Savings,24403496,2027-06-07,JKT02,ACTIVE
12120,3725,Time Deposit,1516414011,2026-04-30,JKT02,ACTIVE
12121,2285,Savings,54723237,2027-08-25,JKT01,ACTIVE
12122,5419,Savings,17384038,2026-05-09,JKT02,ACTIVE
12123,969,Time Deposit,296189185,2026-08-21,JKT01,ACTIVE
12124,3,Savings,42730328,2026-10-11,BDG01,ACTIVE
12125,7672,Savings,11088155,2027-12-04,BDG01,ACTIVE
12126,8051,Savings,38563589,2026-06-24,JKT01,ACTIVE
12127,2216,Time Deposit,222199751,2026-12-24,MDN01,ACTIVE
12128,6222,Savings,36968933,2027-07-07,JKT01,ACTIVE
12129,4926,Time Deposit,578101670,2026-09-06,SMG01,ACTIVE
12130,2496,Savings,9165506,2026-07-01,BDG01,ACTIVE
12131,8984,Savings,10391413,2027-09-21,BDG01,ACTIVE
12132,5497,Time Deposit,671682987,2027-02-04,JKT01,ACTIVE
12133,9817,Savings,19101025,2028-01-31,MDN01,ACTIVE
12134,4439,Time Deposit,703063308,2027-01-16,YGY01,ACTIVE
12135,4520,Savings,58453200,2026-07-28,JKT02,ACTIVE
12136,1804,Savings,20617462,2026-10-26,MDN01,ACTIVE
12137,6419,Time Deposit,556859370,2026-04-16,MDN01,ACTIVE
12138,674,Time Deposit,733431529,2026-07-10,YGY01,ACTIVE
12139,5751,Savings,54074328,2026-09-05,JKT02,ACTIVE
12140,1755,Savings,87503856,2027-12-01,SMG01,ACTIVE
12141,1532,Time Deposit,1021714635,2026-09-29,BDG01,ACTIVE
12142,7304,Time Deposit,397126038,2026-06-01,SMG01,ACTIVE
12143,841,Savings,49402073,2026-09-28,BDG01,ACTIVE
12144,2991,Savings,91140082,2027-03-07,MDN01,ACTIVE
12145,4212,Time Deposit,704183489,2026-10-03,BDG01,ACTIVE
12146,5240,Savings,17545052,2027-04-29,SMG01,ACTIVE
12147,8689,Time Deposit,180454508,2026-06-21,MDN01,ACTIVE
12148,4424,Savings,22831279,2027-11-04,JKT01,ACTIVE
12149,4657,Savings,47336381,2028-03-05,JKT01,ACTIVE
12150,1440,Time Deposit,1555230846,2027-02-09,JKT02,ACTIVE
12151,444,Time Deposit,290936764,2026-07-09,SBY01,ACTIVE
12152,4182,Savings,47448149,2026-10-20,SBY01,ACTIVE
12153,6160,Savings,4802780,2026-07-11,SBY01,ACTIVE
12154,9129,Savings,6603922,2026-08-18,BDG01,ACTIVE
12155,5754,Savings,27750752,2027-07-10,YGY01,ACTIVE
12156,9948,Time Deposit,1011150054,2026-11-14,BDG01,ACTIVE
12157,3820,Savings,74735756,2026-10-20,YGY01,ACTIVE
12158,3918,Time Deposit,1618051288,2026-05-26,JKT01,ACTIVE
12159,1719,Time Deposit,1115574459,2026-08-09,MDN01,ACTIVE
12160,5857,Savings,23095077,2026-11-18,JKT02,ACTIVE
12161,7825,Time Deposit,528307042,2027-03-03,SBY01,ACTIVE
12162,9328,Savings,117373156,2026-05-26,MDN01,ACTIVE
12163,6782,Time Deposit,487442818,2027-01-17,BDG01,ACTIVE
12164,9450,Time Deposit,271968112,2027-03-25,SBY01,ACTIVE
12165,4314,Time Deposit,1227651220,2026-09-17,BDG01,ACTIVE
12166,6474,Savings,27820657,2027-02-10,SMG01,ACTIVE
12167,8947,Savings,73917581,2027-12-16,YGY01,ACTIVE
12168,5650,Savings,22307561,2027-01-12,BDG01,ACTIVE
12169,2665,Savings,39219199,2026-12-12,SMG01,ACTIVE
12170,7890,Savings,14098223,2027-01-10,JKT02,ACTIVE
12171,820,Savings,29305558,2027-11-16,MDN01,ACTIVE
12172,4828,Time Deposit,1174723856,2027-01-28,BDG01,ACTIVE
12173,8875,Savings,13930656,2027-07-10,JKT02,ACTIVE
12174,9769,Savings,53586591,2028-01-16,SMG01,ACTIVE
12175,429,Savings,29715751,2027-03-25,YGY01,ACTIVE
12176,7532,Savings,13112282,2026-12-20,SMG01,ACTIVE
12177,6950,Savings,40583309,2027-12-11,SMG01,ACTIVE
12178,8550,Savings,31447410,2027-06-08,SBY01,ACTIVE
12179,6994,Time Deposit,931395906,2026-08-15,JKT02,ACTIVE
12180,7015,Savings,20970757,2027-05-19,SBY01,ACTIVE
12181,6319,Time Deposit,1348776549,2026-10-11,SMG01,ACTIVE
12182,7682,Savings,114984138,2027-12-25,JKT01,ACTIVE
12183,6711,Savings,113553381,2026-06-16,YGY01,ACTIVE
12184,2399,Savings,12869293,2027-04-04,BDG01,ACTIVE
12185,1862,Time Deposit,401234748,2027-03-07,SBY01,ACTIVE
12186,934,Time Deposit,1972598170,2026-06-27,MDN01,ACTIVE
12187,3066,Time Deposit,742977163,2026-05-10,JKT01,ACTIVE
12188,6866,Savings,10882006,2027-01-09,YGY01,ACTIVE
12189,1747,Savings,116589828,2027-03-31,BDG01,ACTIVE
12190,4183,Savings,16782375,2027-01-18,MDN01,ACTIVE
12191,5564,Time Deposit,872379407,2026-05-06,SMG01,ACTIVE
12192,3232,Savings,19648570,2027-03-12,SMG01,ACTIVE
12193,9640,Savings,196775719,2027-10-02,YGY01,ACTIVE
12194,1627,Savings,85820463,2027-09-06,SBY01,ACTIVE
12195,4671,Savings,26579533,2027-06-16,BDG01,ACTIVE
12196,1181,Time Deposit,635241957,2026-10-13,SBY01,ACTIVE
12197,616,Savings,11553438,2027-06-14,JKT01,ACTIVE
12198,2924,Time Deposit,290662329,2026-11-27,SBY01,ACTIVE
12199,467,Savings,34311237,2026-11-29,MDN01,ACTIVE
12200,9286,Time Deposit,473088492,2026-10-09,MDN01,ACTIVE
12201,8899,Time Deposit,1405818406,2026-06-27,BDG01,ACTIVE
12202,4076,Savings,11294764,2027-11-21,SMG01,ACTIVE
12203,2219,Savings,48395667,2026-11-17,JKT02,ACTIVE
12204,8385,Time Deposit,480680884,2026-11-26,SBY01,ACTIVE
12205,2540,Savings,31831688,2027-02-07,BDG01,ACTIVE
12206,523,Time Deposit,529846744,2026-05-12,SBY01,ACTIVE
12207,1354,Savings,117988455,2027-09-09,YGY01,ACTIVE
12208,1581,Time Deposit,1361592821,2027-02-21,SBY01,ACTIVE
12209,1645,Savings,73857908,2027-06-10,JKT01,ACTIVE
12210,5896,Savings,12277014,2026-08-03,SMG01,ACTIVE
12211,9881,Savings,3712199,2026-11-15,MDN01,ACTIVE
12212,8743,Time Deposit,266019623,2026-08-28,JKT02,ACTIVE
12213,2399,Time Deposit,423882049,2026-06-03,BDG01,ACTIVE
12214,289,Savings,86635790,2027-09-06,SBY01,ACTIVE
12215,5107,Time Deposit,340914648,2026-04-23,BDG01,ACTIVE
12216,445,Time Deposit,1151783377,2026-05-19,MDN01,ACTIVE
12217,668,Savings,14979893,2026-11-03,SBY01,ACTIVE
12218,5221,Time Deposit,1209953751,2026-10-07,JKT01,ACTIVE
12219,7502,Time Deposit,764506087,2026-07-08,JKT01,ACTIVE
12220,911,Time Deposit,1563958192,2027-01-06,JKT02,ACTIVE
12221,9110,Savings,11585355,2027-10-24,SBY01,ACTIVE
12222,3813,Time Deposit,1439265025,2026-06-30,JKT01,ACTIVE
12223,1712,Time Deposit,389441623,2026-12-16,MDN01,ACTIVE
12224,4115,Time Deposit,436865109,2026-06-08,BDG01,ACTIVE
12225,9299,Time Deposit,422471478,2026-05-01,JKT02,ACTIVE
12226,7699,Savings,10870636,2026-06-26,SMG01,ACTIVE
12227,5464,Time Deposit,1284938203,2026-06-03,JKT02,ACTIVE
12228,7917,Savings,20963561,2026-10-24,BDG01,ACTIVE
12229,7382,Time Deposit,655604700,2027-01-09,SBY01,ACTIVE
12230,8720,Savings,82178040,2028-03-08,BDG01,ACTIVE
12231,7309,Savings,15938685,2026-10-26,MDN01,ACTIVE
12232,536,Savings,151622784,2027-10-09,JKT01,ACTIVE
12233,4022,Time Deposit,1369960757,2026-04-23,YGY01,ACTIVE
12234,1744,Savings,48873821,2026-08-02,JKT01,ACTIVE
12235,7953,Savings,168701401,2028-02-16,JKT02,ACTIVE
12236,8582,Savings,16019015,2027-06-10,SBY01,ACTIVE
12237,441,Savings,41007261,2027-12-21,JKT02,ACTIVE
12238,4154,Savings,130311462,2027-09-03,BDG01,ACTIVE
12239,8869,Savings,10138357,2027-10-22,JKT02,ACTIVE
12240,1227,Savings,11544775,2028-03-13,JKT02,ACTIVE
12241,4501,Savings,39422125,2026-08-17,YGY01,ACTIVE
12242,4846,Savings,11855813,2027-10-22,JKT02,ACTIVE
12243,3886,Time Deposit,1030464024,2026-08-31,BDG01,ACTIVE
12244,1569,Savings,17391402,2026-08-10,BDG01,ACTIVE
12245,8020,Savings,46379714,2027-02-19,JKT02,ACTIVE
12246,6418,Savings,7911758,2026-05-14,JKT01,ACTIVE
12247,9872,Savings,93371555,2028-03-06,JKT01,ACTIVE
12248,7268,Time Deposit,148303477,2026-11-12,MDN01,ACTIVE
12249,7338,Savings,33326659,2026-10-24,SBY01,ACTIVE
12250,2160,Savings,8423736,2027-08-08,SBY01,ACTIVE
12251,9759,Savings,152830690,2027-05-18,BDG01,ACTIVE
12252,7613,Savings,38357686,2028-01-08,JKT02,ACTIVE
12253,7546,Savings,27483972,2026-05-22,BDG01,ACTIVE
12254,620,Savings,124404401,2026-04-28,JKT01,ACTIVE
12255,1736,Savings,16448397,2027-03-25,SBY01,ACTIVE
12256,9448,Savings,57173748,2026-12-27,JKT02,ACTIVE
12257,5409,Time Deposit,830333878,2026-08-17,BDG01,ACTIVE
12258,4200,Time Deposit,1087665448,2026-12-08,YGY01,ACTIVE
12259,5799,Time Deposit,524827655,2026-11-07,SMG01,ACTIVE
12260,1033,Time Deposit,324941789,2026-08-24,JKT02,ACTIVE
12261,4362,Savings,34316856,2026-12-10,BDG01,ACTIVE
12262,4792,Savings,8659287,2026-06-08,JKT02,ACTIVE
12263,4310,Time Deposit,824836968,2026-07-13,JKT01,ACTIVE
12264,3566,Savings,15836604,2026-11-06,MDN01,ACTIVE
12265,1719,Time Deposit,808835939,2026-07-21,MDN01,ACTIVE
12266,187,Savings,48786581,2026-04-25,YGY01,ACTIVE
12267,1021,Savings,52916978,2026-07-06,JKT02,ACTIVE
12268,2626,Savings,9442529,2027-08-31,SBY01,ACTIVE
12269,6964,Savings,26598624,2027-11-21,SMG01,ACTIVE
12270,9216,Savings,219980506,2026-11-13,MDN01,ACTIVE
12271,4860,Time Deposit,1197890628,2026-07-05,BDG01,ACTIVE
12272,5715,Savings,19214217,2026-11-03,JKT01,ACTIVE
12273,969,Time Deposit,322888828,2026-11-09,SMG01,ACTIVE
12274,7995,Savings,151979191,2027-08-26,JKT02,ACTIVE
12275,8431,Savings,32030801,2026-11-18,JKT02,ACTIVE
12276,8167,Time Deposit,384622688,2026-05-23,MDN01,ACTIVE
12277,666,Savings,21843487,2027-04-29,JKT02,ACTIVE
12278,1649,Savings,77049862,2027-08-31,MDN01,ACTIVE
12279,1354,Savings,148247605,2027-06-05,BDG01,ACTIVE
12280,2573,Time Deposit,529132518,2026-11-26,SMG01,ACTIVE
12281,1534,Savings,59764551,2027-03-22,YGY01,ACTIVE
12282,9500,Time Deposit,931104730,2026-06-09,BDG01,ACTIVE
12283,6118,Savings,41507100,2027-11-13,JKT01,ACTIVE
12284,9342,Savings,8818082,2027-12-16,JKT01,ACTIVE
12285,67,Time Deposit,517874662,2027-02-17,BDG01,ACTIVE
12286,6184,Time Deposit,623536526,2026-08-29,SMG01,ACTIVE
12287,1790,Time Deposit,239360824,2026-10-13,JKT01,ACTIVE
12288,3576,Savings,12936208,2027-04-05,YGY01,ACTIVE
12289,3921,Savings,16085590,2027-07-24,MDN01,ACTIVE
12290,5267,Savings,129253456,2027-03-28,YGY01,ACTIVE
12291,9437,Time Deposit,582488580,2026-06-07,YGY01,ACTIVE
12292,7508,Time Deposit,1452400406,2026-12-31,MDN01,ACTIVE
12293,6927,Time Deposit,671215292,2026-09-24,JKT02,ACTIVE
12294,239,Time Deposit,612445123,2026-06-06,SBY01,ACTIVE
12295,9761,Savings,45426863,2027-02-10,MDN01,ACTIVE
12296,3202,Savings,23292896,2026-11-25,SMG01,ACTIVE
12297,1887,Time Deposit,761642435,2027-01-25,YGY01,ACTIVE
12298,989,Savings,38299009,2027-07-15,JKT02,ACTIVE
12299,5531,Time Deposit,301394152,2026-08-31,JKT01,ACTIVE
12300,2907,Savings,18243061,2026-08-23,BDG01,ACTIVE
12301,9706,Savings,31184276,2028-02-06,SMG01,ACTIVE
12302,8401,Savings,28675927,2027-06-19,JKT02,ACTIVE
12303,9643,Savings,6940317,2028-02-05,JKT01,ACTIVE
12304,7671,Time Deposit,651587562,2026-09-12,MDN01,ACTIVE
12305,4938,Time Deposit,214595905,2026-07-08,JKT02,ACTIVE
12306,9912,Savings,30719118,2027-10-09,BDG01,ACTIVE
12307,247,Savings,44367578,2026-09-22,JKT01,ACTIVE
12308,7661,Savings,35040487,2026-05-10,SBY01,ACTIVE
12309,6194,Savings,95018436,2026-05-24,SMG01,ACTIVE
12310,9481,Savings,23574937,2027-09-18,JKT01,ACTIVE
12311,7686,Savings,17050575,2027-08-30,JKT02,ACTIVE
12312,8899,Savings,33811605,2028-03-15,BDG01,ACTIVE
12313,9336,Time Deposit,759693809,2027-02-01,SMG01,ACTIVE
12314,2005,Savings,21891454,2027-04-28,YGY01,ACTIVE
12315,292,Time Deposit,1950016186,2026-12-02,YGY01,ACTIVE
12316,5800,Savings,25161978,2027-01-02,YGY01,ACTIVE
12317,9899,Savings,4415936,2027-06-09,MDN01,ACTIVE
12318,226,Time Deposit,267925786,2026-08-24,MDN01,ACTIVE
12319,2767,Time Deposit,544359599,2026-08-12,JKT01,ACTIVE
12320,5335,Savings,13296040,2027-07-11,JKT02,ACTIVE
12321,9863,Savings,17603062,2027-04-30,JKT02,ACTIVE
12322,112,Time Deposit,315537448,2027-02-12,MDN01,ACTIVE
12323,3108,Savings,8807392,2026-08-04,MDN01,ACTIVE
12324,3350,Savings,6177622,2026-11-04,JKT01,ACTIVE
12325,5675,Time Deposit,805375597,2026-12-10,MDN01,ACTIVE
12326,8183,Time Deposit,1038745538,2026-04-23,JKT01,ACTIVE
12327,5364,Time Deposit,516837713,2027-01-01,BDG01,ACTIVE
12328,5411,Time Deposit,1759738251,2027-03-04,SMG01,ACTIVE
12329,8817,Time Deposit,411610364,2026-07-19,JKT02,ACTIVE
12330,3240,Savings,118037675,2028-03-22,YGY01,ACTIVE
12331,4553,Time Deposit,1560010446,2026-08-31,SMG01,ACTIVE
12332,1769,Time Deposit,588753407,2026-10-05,BDG01,ACTIVE
12333,2066,Savings,24317167,2026-10-21,BDG01,ACTIVE
12334,5555,Time Deposit,397129103,2026-05-03,JKT02,ACTIVE
12335,1470,Savings,25879861,2026-06-25,BDG01,ACTIVE
12336,9220,Time Deposit,594434901,2026-05-28,SBY01,ACTIVE
12337,875,Time Deposit,367312768,2026-06-10,MDN01,ACTIVE
12338,4519,Time Deposit,1107421449,2027-01-28,SMG01,ACTIVE
12339,6306,Savings,20495700,2026-08-15,SBY01,ACTIVE
12340,5473,Time Deposit,472432536,2026-11-24,SMG01,ACTIVE
12341,9468,Time Deposit,695858866,2027-03-19,JKT02,ACTIVE
12342,8879,Time Deposit,471007713,2026-10-29,MDN01,ACTIVE
12343,4464,Savings,36272735,2027-09-15,SBY01,ACTIVE
12344,5287,Time Deposit,242542513,2026-06-15,SMG01,ACTIVE
12345,7358,Time Deposit,697980537,2026-12-21,JKT01,ACTIVE
12346,8528,Savings,4668964,2027-10-15,YGY01,ACTIVE
12347,5467,Savings,79346595,2026-10-02,JKT02,ACTIVE
12348,6016,Savings,9864934,2027-10-05,BDG01,ACTIVE
12349,2040,Time Deposit,1219168487,2027-01-19,SMG01,ACTIVE
12350,6399,Savings,103057752,2027-01-17,JKT01,ACTIVE
12351,3324,Time Deposit,1330733078,2027-03-08,JKT01,ACTIVE
12352,3948,Time Deposit,985192216,2027-02-05,JKT01,ACTIVE
12353,5255,Savings,4062491,2027-06-01,JKT01,ACTIVE
12354,2234,Savings,29983132,2027-01-17,SBY01,ACTIVE
12355,109,Savings,60082057,2027-11-28,BDG01,ACTIVE
12356,4833,Savings,33568291,2026-10-08,SMG01,ACTIVE
12357,7385,Savings,88870462,2027-04-27,SBY01,ACTIVE
12358,2903,Savings,5217760,2027-07-05,JKT01,ACTIVE
12359,9903,Time Deposit,491881154,2026-07-27,MDN01,ACTIVE
12360,1489,Savings,10213815,2027-09-11,SBY01,ACTIVE
12361,9419,Savings,11290137,2028-01-05,SBY01,ACTIVE
12362,6844,Savings,47577006,2027-04-16,SMG01,ACTIVE
12363,5194,Time Deposit,519091106,2026-06-10,YGY01,ACTIVE
12364,7729,Time Deposit,189466147,2026-09-30,JKT02,ACTIVE
12365,3338,Savings,148274301,2027-01-23,BDG01,ACTIVE
12366,2949,Savings,124593957,2026-10-09,YGY01,ACTIVE
12367,5343,Savings,50334497,2026-06-22,JKT02,ACTIVE
12368,9612,Savings,40028447,2027-07-23,MDN01,ACTIVE
12369,8834,Savings,32020476,2027-10-30,JKT02,ACTIVE
