credit_id,customer_id,credit_type,principal_amount,outstanding_balance,interest_rate,disbursement_date,maturity_date,collectibility,branch_code,status
12204,8519,Personal Loan,74979866,37364739,8.77,2021-04-28,2027-04-22,CURRENT,JKT02,ACTIVE
12205,2794,Mortgage,801111769,14950433,7.32,2019-01-02,2026-01-30,CURRENT,SMG01,CLOSED
12206,6468,Mortgage,1088052522,858236123,7.89,2021-03-13,2037-07-04,CURRENT,MDN01,ACTIVE
12207,9246,Credit Card,26895881,13988522,21.06,2019-05-26,2026-08-07,CURRENT,MDN01,ACTIVE
12208,7660,Auto Loan,303908834,166957354,7.68,2016-02-16,2028-01-19,CURRENT,JKT01,ACTIVE
12209,5289,Personal Loan,154502618,67758741,17.13,2019-08-10,2027-04-30,CURRENT,JKT02,ACTIVE
12210,2663,Mortgage,1387264043,1142087522,7.38,2022-02-04,2033-11-14,CURRENT,MDN01,ACTIVE
12211,5690,Auto Loan,166278892,719045,9.37,2025-03-09,2026-03-13,CURRENT,JKT02,CLOSED
12212,4152,Working Capital,2229893067,1056585301,11.9,2017-01-06,2027-10-02,CURRENT,MDN01,ACTIVE
12213,89,Mortgage,966855806,401855213,8.29,2019-05-16,2028-01-17,CURRENT,SMG01,ACTIVE
12214,3317,Personal Loan,170624835,118837448,13.97,2018-01-20,2027-02-03,CURRENT,BDG01,ACTIVE
12215,9059,Mortgage,1201319054,4467135,5.75,2020-06-11,2026-01-19,CURRENT,MDN01,CLOSED
12216,2677,Personal Loan,81599210,41352017,9.55,2023-06-13,2026-07-10,CURRENT,JKT01,ACTIVE
12217,3801,Credit Card,16974338,12784479,23.85,2017-01-31,2028-04-05,CURRENT,SBY01,ACTIVE
12218,3597,Personal Loan,117284124,89343183,15.21,2023-07-09,2027-01-27,DOUBTFUL,SBY01,RESTRUCTURED
12219,2822,Credit Card,38904101,29044246,20.44,2022-01-18,2027-07-10,CURRENT,MDN01,ACTIVE
12220,8224,Mortgage,1763961195,976211012,8.69,2024-06-20,2039-08-09,SPECIAL_MENTION,JKT01,ACTIVE
12221,7796,Working Capital,662457186,453125148,12.1,2016-12-12,2027-02-12,CURRENT,JKT02,ACTIVE
12222,6298,Personal Loan,57365011,52002684,13.29,2022-03-21,2028-12-20,CURRENT,SMG01,ACTIVE
12223,4702,Personal Loan,68166579,53180826,14.1,2025-06-14,2029-12-01,CURRENT,JKT01,ACTIVE
12224,5804,Auto Loan,499096250,344008813,10.21,2019-03-07,2026-06-08,CURRENT,JKT02,ACTIVE
12225,2033,Credit Card,124660998,73534198,22.93,2022-06-28,2027-01-25,SPECIAL_MENTION,SBY01,ACTIVE
12226,3320,Credit Card,95603340,58771159,23.29,2024-06-09,2026-08-16,CURRENT,SBY01,ACTIVE
12227,8805,Credit Card,91809081,59152937,21.29,2025-01-13,2027-08-08,CURRENT,JKT02,ACTIVE
12228,105,Credit Card,116759666,83622039,18.74,2017-01-23,2027-02-12,SPECIAL_MENTION,BDG01,ACTIVE
12229,9,Working Capital,345099400,158875981,11.98,2024-02-05,2029-03-16,CURRENT,MDN01,ACTIVE
12230,1368,Working Capital,2132932739,1683082559,11.41,2020-10-26,2027-09-09,SUBSTANDARD,JKT02,RESTRUCTURED
12231,3849,Credit Card,34373323,29792333,18.06,2016-03-01,2027-09-21,CURRENT,MDN01,ACTIVE
12232,8919,Credit Card,39152394,29740632,22.84,2018-11-04,2027-11-04,CURRENT,JKT01,ACTIVE
12233,5166,Personal Loan,121062320,78717759,13.91,2023-05-03,2030-07-02,CURRENT,SBY01,ACTIVE
12234,1182,Working Capital,666726139,413821183,10.9,2024-11-29,2026-04-27,SPECIAL_MENTION,SMG01,ACTIVE
12235,2937,Mortgage,949190310,13488092,9.25,2022-09-19,2026-02-20,CURRENT,JKT01,CLOSED
12236,6715,Working Capital,398980584,240057687,10.35,2019-08-20,2027-10-17,SUBSTANDARD,SBY01,ACTIVE
12237,9632,Mortgage,746461771,462419917,6.22,2018-12-15,2029-11-01,CURRENT,BDG01,ACTIVE
12238,3586,Personal Loan,94428168,1049407,12.69,2019-01-28,2025-12-02,CURRENT,JKT01,CLOSED
12239,3992,Credit Card,31687625,20405674,23.13,2018-08-22,2027-09-28,CURRENT,MDN01,ACTIVE
12240,5741,Working Capital,439387242,315560851,11.92,2021-11-14,2028-07-22,CURRENT,YGY01,ACTIVE
12241,1279,Auto Loan,306243396,2476274,6.99,2023-11-08,2026-03-24,CURRENT,JKT02,CLOSED
12242,2092,Working Capital,1227526412,930421454,8.62,2022-04-20,2027-11-14,CURRENT,SBY01,ACTIVE
12243,7980,Credit Card,44585590,32799611,22.26,2018-01-23,2027-06-19,SPECIAL_MENTION,SBY01,ACTIVE
12244,8685,Mortgage,652712434,345652073,8.96,2019-05-27,2029-11-27,CURRENT,JKT02,ACTIVE
12245,2701,Personal Loan,179258640,138614335,12.68,2021-10-14,2027-09-21,CURRENT,SBY01,ACTIVE
12246,8141,Personal Loan,53911330,41130923,17.07,2024-12-01,2029-06-25,CURRENT,YGY01,ACTIVE
12247,1888,Working Capital,1016256352,746376920,10.08,2017-08-04,2028-05-30,CURRENT,SMG01,ACTIVE
12248,3319,Personal Loan,106568918,89301505,16.25,2022-05-12,2028-04-09,SUBSTANDARD,JKT02,RESTRUCTURED
12249,4409,Credit Card,84288693,50101734,17.84,2016-09-09,2026-09-09,CURRENT,SMG01,ACTIVE
12250,5203,Personal Loan,347943645,249113858,9.68,2019-05-07,2027-02-27,CURRENT,MDN01,ACTIVE
12251,9527,Auto Loan,164053760,76788522,10.57,2023-07-27,2030-07-03,CURRENT,BDG01,ACTIVE
12252,5175,Credit Card,57106751,33900559,19.09,2025-02-08,2029-08-01,CURRENT,SMG01,ACTIVE
12253,4583,Credit Card,52101296,33255566,23.3,2021-10-25,2028-02-27,CURRENT,YGY01,ACTIVE
12254,9707,Mortgage,620502119,315415773,7.38,2023-06-04,2041-07-26,CURRENT,SBY01,ACTIVE
12255,1165,Working Capital,1700702297,736012667,8.92,2019-04-28,2027-05-29,CURRENT,JKT02,ACTIVE
12256,2413,Mortgage,2236066497,1985392963,8.46,2016-05-20,2030-08-27,CURRENT,JKT02,ACTIVE
12257,3058,Personal Loan,109857298,71618941,17.58,2020-03-19,2027-11-14,CURRENT,BDG01,ACTIVE
12258,755,Mortgage,975924925,626423179,5.37,2025-06-24,2038-02-23,CURRENT,SBY01,ACTIVE
12259,8684,Credit Card,66828203,39772449,21.44,2022-03-06,2027-10-20,CURRENT,YGY01,ACTIVE
12260,1972,Credit Card,57924889,44731226,19.28,2016-06-30,2027-09-17,CURRENT,SMG01,ACTIVE
12261,175,Mortgage,1730053126,762622379,5.02,2019-02-10,2028-02-06,CURRENT,BDG01,ACTIVE
12262,5138,Working Capital,816860434,585729490,10.24,2017-07-08,2027-01-27,CURRENT,YGY01,ACTIVE
12263,6521,Auto Loan,502746093,6839193,9.33,2025-01-20,2025-12-13,CURRENT,SMG01,CLOSED
12264,6139,Personal Loan,188305442,134581951,11.09,2017-05-25,2027-06-16,SPECIAL_MENTION,SBY01,ACTIVE
12265,2253,Personal Loan,63031009,39751226,16.38,2022-06-24,2027-10-01,CURRENT,JKT02,ACTIVE
12266,5567,Personal Loan,171118905,154464525,9.09,2023-11-09,2026-04-19,DOUBTFUL,SBY01,ACTIVE
12267,1747,Working Capital,1022759076,758509357,12.43,2025-05-14,2031-01-23,CURRENT,SMG01,ACTIVE
12268,7653,Credit Card,64906179,56781432,18.61,2022-04-30,2027-11-01,CURRENT,YGY01,ACTIVE
12269,7910,Mortgage,1404374282,729467836,9.21,2023-07-18,2039-12-05,CURRENT,YGY01,ACTIVE
12270,2883,Personal Loan,205906016,156011459,16.01,2020-05-06,2026-08-25,CURRENT,BDG01,ACTIVE
12271,4631,Auto Loan,153907732,97992872,10.28,2022-10-17,2030-05-10,CURRENT,JKT02,ACTIVE
12272,905,Mortgage,1703555844,589434220,9.71,2020-02-12,2026-10-08,CURRENT,JKT01,ACTIVE
12273,894,Personal Loan,86105706,49706281,16.42,2019-07-26,2028-04-27,CURRENT,JKT02,ACTIVE
12274,3916,Credit Card,52475644,40045819,21.18,2025-10-22,2028-11-21,CURRENT,SMG01,ACTIVE
12275,4390,Working Capital,2109936878,993331271,9.13,2023-05-22,2030-02-13,CURRENT,JKT01,ACTIVE
12276,2193,Auto Loan,472924233,342418411,9.19,2017-05-06,2028-04-30,SPECIAL_MENTION,BDG01,RESTRUCTURED
12277,38,Working Capital,2158426422,2009900546,11.05,2017-11-08,2028-07-31,CURRENT,MDN01,ACTIVE
12278,6164,Personal Loan,247682589,177414567,14.33,2023-08-24,2029-12-22,SPECIAL_MENTION,JKT01,ACTIVE
12279,6042,Auto Loan,253830358,129152837,5.98,2025-01-11,2029-08-05,CURRENT,YGY01,ACTIVE
12280,6398,Personal Loan,51147647,26444755,17.41,2020-06-28,2026-06-04,CURRENT,MDN01,ACTIVE
12281,9770,Working Capital,2374243524,1271051119,8.72,2023-10-06,2026-03-27,CURRENT,BDG01,ACTIVE
12282,6467,Credit Card,65895944,50063234,18.35,2020-02-15,2028-07-06,SPECIAL_MENTION,BDG01,RESTRUCTURED
12283,4254,Working Capital,387190742,230630467,12.12,2016-07-30,2027-09-15,CURRENT,BDG01,ACTIVE
12284,2270,Mortgage,854352088,617308165,9.33,2020-05-15,2037-07-17,CURRENT,YGY01,ACTIVE
12285,5910,Credit Card,42396644,10614567,21.53,2025-09-29,2028-10-31,CURRENT,SBY01,ACTIVE
12286,9977,Mortgage,1825395644,24246372,8.41,2016-03-17,2024-10-30,CURRENT,JKT01,CLOSED
12287,2191,Working Capital,154723358,94998731,11.45,2022-03-06,2028-02-01,CURRENT,JKT01,ACTIVE
12288,8566,Mortgage,1171282418,872045655,9.14,2018-06-15,2026-05-31,CURRENT,YGY01,ACTIVE
12289,749,Auto Loan,485414223,311353389,11.38,2017-03-07,2028-02-01,CURRENT,SBY01,ACTIVE
12290,7230,Auto Loan,272170225,146418862,11.46,2025-01-30,2031-10-17,CURRENT,YGY01,ACTIVE
12291,1431,Credit Card,45686641,31085185,23.96,2023-03-22,2027-09-13,SUBSTANDARD,SMG01,ACTIVE
12292,6366,Working Capital,649606134,12082555,12.84,2021-11-24,2024-02-16,CURRENT,BDG01,CLOSED
12293,7110,Auto Loan,289219704,2343954,7.45,2021-06-22,2025-12-30,CURRENT,SBY01,CLOSED
12294,1112,Mortgage,876919467,476794412,10.41,2022-12-14,2036-01-02,CURRENT,JKT02,ACTIVE
12295,5550,Mortgage,1430896031,1056104357,6.83,2025-09-16,2041-05-19,CURRENT,BDG01,ACTIVE
12296,1723,Auto Loan,382068906,272126039,5.56,2025-02-08,2030-06-09,CURRENT,SMG01,ACTIVE
12297,8756,Personal Loan,201004814,75923648,12.78,2018-10-17,2027-03-28,CURRENT,SMG01,ACTIVE
12298,2364,Credit Card,162469566,97387761,18.5,2026-02-15,2027-08-13,SUBSTANDARD,SBY01,ACTIVE
12299,1905,Personal Loan,153354358,82734306,15.69,2017-11-16,2027-09-18,CURRENT,BDG01,ACTIVE
12300,2599,Mortgage,1485515114,932187850,8.88,2017-08-03,2032-05-11,CURRENT,YGY01,ACTIVE
12301,2906,Mortgage,783400403,629614826,5.14,2022-05-03,2040-03-11,CURRENT,SMG01,ACTIVE
12302,2302,Mortgage,841700716,640250429,9.38,2019-05-30,2029-07-27,CURRENT,YGY01,ACTIVE
12303,4105,Credit Card,24260816,453773,21.72,2016-04-09,2019-05-02,CURRENT,SMG01,CLOSED
12304,1653,Working Capital,244904657,85695294,12.29,2025-04-21,2027-09-15,CURRENT,MDN01,ACTIVE
12305,2745,Mortgage,1361159151,3864991,6.82,2016-01-04,2026-03-21,CURRENT,YGY01,CLOSED
12306,5558,Auto Loan,509286805,413326324,7.24,2017-09-03,2028-06-17,CURRENT,JKT02,ACTIVE
12307,62,Working Capital,444725623,150146877,10.46,2018-02-01,2027-09-09,SPECIAL_MENTION,JKT01,RESTRUCTURED
12308,3895,Personal Loan,112549035,53392486,13.51,2017-03-04,2028-01-23,DOUBTFUL,SMG01,RESTRUCTURED
12309,3271,Auto Loan,154169704,88137227,10.61,2019-05-02,2027-01-13,SPECIAL_MENTION,BDG01,ACTIVE
12310,5349,Mortgage,643214192,252668804,5.72,2021-11-22,2040-08-25,CURRENT,JKT01,ACTIVE
12311,5071,Credit Card,26052365,11635551,21.77,2017-01-30,2027-01-10,CURRENT,MDN01,ACTIVE
12312,3240,Credit Card,217218321,12123,17.98,2020-09-06,2025-05-24,CURRENT,JKT02,CLOSED
12313,9555,Working Capital,870180930,444881347,8.14,2019-02-20,2028-03-18,CURRENT,SMG01,ACTIVE
12314,755,Mortgage,806336724,505895412,6.67,2016-07-13,2029-01-06,CURRENT,BDG01,ACTIVE
12315,9332,Working Capital,1868739818,53080925,10.74,2026-02-01,2026-01-17,CURRENT,SBY01,CLOSED
12316,1354,Credit Card,124764565,84503570,19.59,2019-03-31,2028-07-26,CURRENT,JKT01,ACTIVE
12317,9365,Personal Loan,122475484,63079766,12.4,2022-01-14,2027-01-26,DOUBTFUL,JKT02,RESTRUCTURED
12318,9313,Personal Loan,132037887,74470672,15.72,2020-04-04,2027-04-02,SPECIAL_MENTION,YGY01,ACTIVE
12319,573,Credit Card,47705765,28990163,18.91,2016-10-07,2028-06-04,CURRENT,SMG01,ACTIVE
12320,1140,Credit Card,190005580,48537921,20.41,2022-09-08,2027-01-11,CURRENT,YGY01,ACTIVE
12321,9214,Mortgage,1909325382,1657307272,6.34,2021-07-20,2036-12-05,CURRENT,BDG01,ACTIVE
12322,5989,Auto Loan,334463588,192875401,10.05,2020-11-14,2026-12-28,CURRENT,SBY01,ACTIVE
12323,9661,Mortgage,385970049,207644233,5.99,2016-05-20,2027-01-27,CURRENT,SMG01,ACTIVE
12324,9056,Mortgage,1368707349,1304267321,5.3,2021-06-20,2029-09-22,SUBSTANDARD,SBY01,ACTIVE
12325,5246,Working Capital,977053762,740372394,9.23,2019-03-13,2026-08-14,CURRENT,YGY01,ACTIVE
12326,3346,Auto Loan,271380828,589713,10.48,2019-04-07,2022-02-13,CURRENT,SMG01,CLOSED
12327,4325,Mortgage,1034842376,6979380,6.67,2023-03-23,2026-01-14,CURRENT,MDN01,CLOSED
12328,9642,Mortgage,941536605,590635184,7.79,2016-02-13,2027-04-05,SUBSTANDARD,SMG01,RESTRUCTURED
12329,2323,Mortgage,782817302,684953007,9.03,2017-09-23,2035-03-19,SUBSTANDARD,BDG01,ACTIVE
12330,8668,Mortgage,2154687914,516702,8.24,2016-10-06,2026-03-18,CURRENT,SBY01,CLOSED
12331,1009,Mortgage,539742278,13874889,5.02,2024-08-07,2026-03-08,CURRENT,SBY01,CLOSED
12332,1109,Credit Card,56647645,35127013,19.35,2023-02-12,2026-11-29,DOUBTFUL,JKT01,ACTIVE
12333,750,Mortgage,1394987455,10712016,5.78,2024-01-12,2025-12-27,CURRENT,JKT01,CLOSED
12334,4201,Working Capital,2605583904,1739840981,12.34,2021-07-16,2026-10-13,CURRENT,SBY01,ACTIVE
12335,7620,Credit Card,27308230,24358022,18.61,2021-06-16,2027-02-03,CURRENT,JKT02,ACTIVE
12336,712,Mortgage,1127023967,887044484,8.61,2020-11-30,2029-05-18,CURRENT,MDN01,ACTIVE
12337,5462,Working Capital,1870418840,1281712776,9.22,2022-08-19,2029-03-14,CURRENT,YGY01,ACTIVE
12338,691,Working Capital,555927100,365416062,12.98,2023-05-06,2028-06-13,CURRENT,SMG01,ACTIVE
12339,7232,Personal Loan,59412911,40814606,8.83,2016-07-07,2028-07-25,CURRENT,SBY01,ACTIVE
12340,1144,Working Capital,674627465,246510269,8.52,2020-11-17,2027-08-23,CURRENT,SBY01,ACTIVE
12341,7685,Credit Card,54730845,19391676,19.52,2025-06-20,2026-11-21,CURRENT,SMG01,ACTIVE
12342,9404,Working Capital,263739849,223053112,8.17,2025-05-06,2029-01-02,SUBSTANDARD,MDN01,RESTRUCTURED
12343,7319,Working Capital,510535735,233682658,11.01,2020-04-07,2027-11-15,CURRENT,MDN01,ACTIVE
12344,4086,Working Capital,728633345,535140049,9.87,2025-06-19,2031-01-25,CURRENT,JKT02,ACTIVE
12345,1871,Mortgage,2237287061,1052956855,4.93,2024-11-08,2034-02-10,CURRENT,BDG01,ACTIVE
12346,7657,Auto Loan,369675714,241019963,8.89,2024-03-06,2031-08-19,CURRENT,MDN01,ACTIVE
12347,6358,Auto Loan,411016566,171463345,9.4,2018-03-20,2028-07-04,CURRENT,BDG01,ACTIVE
12348,2644,Working Capital,863684171,529971159,12.43,2016-08-01,2026-12-31,SUBSTANDARD,YGY01,ACTIVE
12349,9481,Personal Loan,22432475,12734405,13.96,2018-11-20,2027-05-28,SPECIAL_MENTION,BDG01,ACTIVE
12350,4662,Auto Loan,393129892,350807099,8.24,2025-12-08,2030-06-28,CURRENT,YGY01,ACTIVE
12351,3900,Auto Loan,280670915,181646502,8.12,2017-01-22,2027-08-06,DOUBTFUL,JKT01,RESTRUCTURED
12352,4852,Personal Loan,65741181,40745963,14.11,2025-02-26,2027-03-17,CURRENT,JKT01,ACTIVE
12353,9411,Auto Loan,413460762,139589359,6.38,2016-05-23,2028-04-29,CURRENT,MDN01,ACTIVE
12354,6172,Personal Loan,52161268,23544404,11.15,2024-03-15,2032-01-02,CURRENT,MDN01,ACTIVE
12355,3491,Auto Loan,514228507,318672283,11.18,2016-04-27,2027-12-31,CURRENT,BDG01,ACTIVE
12356,3319,Mortgage,515100645,315544459,8.28,2025-08-19,2038-08-07,SPECIAL_MENTION,JKT01,ACTIVE
12357,3405,Mortgage,794069253,537793469,5.65,2020-11-24,2036-04-26,SPECIAL_MENTION,SMG01,RESTRUCTURED
12358,8214,Auto Loan,296333170,224972734,8.56,2025-04-30,2029-01-15,SPECIAL_MENTION,SBY01,ACTIVE
12359,3362,Credit Card,139632749,101670884,19.8,2018-11-22,2027-03-17,CURRENT,JKT02,ACTIVE
12360,3685,Auto Loan,317235742,239788782,9.7,2021-12-02,2028-02-18,CURRENT,JKT01,ACTIVE
12361,46,Mortgage,1685845378,750307866,7.9,2016-08-18,2028-10-02,CURRENT,JKT01,ACTIVE
12362,7086,Personal Loan,193575044,118806498,15.2,2020-01-07,2026-10-15,CURRENT,SBY01,ACTIVE
12363,1602,Mortgage,735943561,372214956,10.31,2021-02-01,2027-10-03,SPECIAL_MENTION,SMG01,ACTIVE
12364,9385,Working Capital,737096724,389869210,11.09,2024-10-08,2029-01-30,CURRENT,SBY01,ACTIVE
12365,727,Auto Loan,200775705,137883896,8.01,2020-06-16,2026-10-19,CURRENT,BDG01,ACTIVE
12366,3254,Mortgage,2159195454,611921014,6.37,2020-07-12,2033-05-30,CURRENT,YGY01,ACTIVE
12367,2457,Credit Card,56822204,30725861,24.1,2022-07-06,2026-11-30,SPECIAL_MENTION,MDN01,ACTIVE
12368,6133,Auto Loan,182064894,64578334,9.63,2018-11-30,2026-04-13,CURRENT,JKT01,ACTIVE
12369,6501,Auto Loan,249786384,120317445,7.94,2016-03-13,2027-02-11,CURRENT,SMG01,ACTIVE
12370,2072,Mortgage,633702780,19837213,6.24,2017-09-04,2026-03-10,CURRENT,JKT02,CLOSED
12371,9521,Mortgage,1069221224,725780245,9.74,2025-08-08,2044-06-10,CURRENT,JKT02,ACTIVE
12372,8276,Mortgage,1506153390,10424632,6.6,2017-07-23,2026-02-18,CURRENT,SMG01,CLOSED
12373,9923,Credit Card,103701661,50940746,18.61,2017-12-19,2027-09-08,CURRENT,JKT01,ACTIVE
12374,7396,Personal Loan,176052545,55111910,14.98,2025-07-26,2028-12-23,SPECIAL_MENTION,JKT02,ACTIVE
12375,6432,Mortgage,1716439133,811570039,8.84,2023-02-02,2036-03-08,CURRENT,MDN01,ACTIVE
12376,6206,Auto Loan,311317724,132397031,11.21,2022-04-25,2028-01-15,SPECIAL_MENTION,MDN01,ACTIVE
12377,5204,Credit Card,64339314,54327002,20.64,2017-02-25,2028-04-08,CURRENT,SBY01,ACTIVE
12378,7299,Working Capital,1323808953,607893901,9.6,2018-01-15,2026-11-15,CURRENT,SMG01,ACTIVE
12379,8437,Personal Loan,136442828,102939875,10.22,2025-01-02,2032-09-26,CURRENT,MDN01,ACTIVE
12380,9729,Auto Loan,101185348,84407589,9.14,2022-07-24,2027-05-29,CURRENT,JKT02,ACTIVE
12381,1282,Auto Loan,303444626,143041712,9.5,2021-12-03,2027-06-02,SPECIAL_MENTION,YGY01,ACTIVE
12382,2482,Working Capital,2122526545,36188316,12.51,2019-09-23,2025-12-27,CURRENT,MDN01,CLOSED
12383,2971,Auto Loan,240516061,104759300,6.37,2019-08-28,2027-10-24,CURRENT,JKT02,ACTIVE
12384,1113,Credit Card,28375092,890543,20.59,2019-04-27,2021-05-29,CURRENT,SBY01,CLOSED
12385,7156,Working Capital,840091560,610679301,10.15,2021-07-06,2026-12-31,CURRENT,MDN01,ACTIVE
12386,4173,Credit Card,63063627,1490780,20.23,2019-09-05,2023-01-11,CURRENT,JKT02,CLOSED
12387,7321,Auto Loan,247676513,199064362,7.24,2022-08-10,2026-10-11,CURRENT,JKT01,ACTIVE
12388,1365,Credit Card,22337805,16279428,18.7,2023-08-26,2027-12-15,CURRENT,SMG01,RESTRUCTURED
12389,8986,Personal Loan,153216908,58177588,12.24,2021-12-30,2026-06-29,CURRENT,JKT02,ACTIVE
12390,6137,Personal Loan,134481040,124007549,15.15,2023-10-14,2026-10-22,CURRENT,JKT02,ACTIVE
12391,1173,Auto Loan,257809965,203158663,6.35,2024-06-30,2031-03-28,SUBSTANDARD,BDG01,ACTIVE
12392,7439,Personal Loan,96098251,76252992,12.63,2019-02-08,2028-01-09,DOUBTFUL,BDG01,RESTRUCTURED
12393,7124,Credit Card,52363059,926685,23.13,2025-07-20,2026-02-08,CURRENT,SMG01,CLOSED
12394,4750,Personal Loan,88368204,24721426,8.81,2023-08-23,2030-04-01,CURRENT,SBY01,ACTIVE
12395,3810,Auto Loan,244128542,167886307,6.64,2023-09-12,2029-11-17,CURRENT,BDG01,ACTIVE
12396,607,Credit Card,33152762,24812813,23.69,2020-09-18,2027-12-16,CURRENT,JKT01,ACTIVE
12397,5494,Mortgage,1014956731,844934925,9.61,2020-03-05,2028-02-11,SPECIAL_MENTION,YGY01,ACTIVE
12398,7625,Working Capital,714124518,681033845,13.06,2018-07-15,2026-10-04,SUBSTANDARD,YGY01,RESTRUCTURED
12399,8877,Mortgage,1090372514,632503945,7.43,2020-09-12,2030-06-07,CURRENT,SMG01,ACTIVE
12400,3389,Mortgage,1015072282,10812450,7.43,2025-08-15,2026-03-22,CURRENT,JKT01,CLOSED
12401,5616,Personal Loan,87146536,1653208,12.77,2025-11-01,2025-12-25,CURRENT,SMG01,CLOSED
12402,6141,Mortgage,1524622584,1040342990,7.05,2020-12-06,2032-11-12,CURRENT,YGY01,ACTIVE
12403,7521,Auto Loan,441201477,322320265,9.59,2021-02-08,2027-11-30,CURRENT,YGY01,ACTIVE
12404,431,Credit Card,53625243,24332213,23.01,2020-03-29,2028-02-08,SPECIAL_MENTION,BDG01,RESTRUCTURED
12405,440,Working Capital,1470109540,468264723,13.14,2022-05-09,2027-11-26,CURRENT,YGY01,ACTIVE
12406,7931,Credit Card,45002644,34016109,23.92,2023-06-17,2027-05-31,SPECIAL_MENTION,JKT02,ACTIVE
12407,6512,Personal Loan,53832282,41797586,14.28,2020-09-15,2027-04-22,CURRENT,MDN01,ACTIVE
12408,7452,Auto Loan,243494059,135709964,7.71,2021-08-18,2026-10-17,SUBSTANDARD,SBY01,ACTIVE
12409,8778,Credit Card,41869848,908731,18.01,2017-02-26,2021-03-24,CURRENT,MDN01,CLOSED
12410,885,Mortgage,853090250,585768612,9.12,2025-01-30,2041-12-30,CURRENT,JKT01,ACTIVE
12411,8670,Working Capital,247384760,173994098,9.33,2022-07-15,2027-12-31,CURRENT,JKT02,ACTIVE
12412,4953,Personal Loan,74518683,43000788,9.06,2022-07-01,2027-04-11,SPECIAL_MENTION,MDN01,RESTRUCTURED
12413,943,Personal Loan,103210652,1344493,16.91,2023-08-10,2026-03-04,CURRENT,MDN01,CLOSED
12414,3353,Credit Card,141014517,78887148,22.4,2024-02-22,2028-12-24,CURRENT,JKT01,ACTIVE
12415,245,Credit Card,53430793,21731560,19.82,2025-04-14,2029-02-22,CURRENT,MDN01,ACTIVE
12416,3560,Personal Loan,317644171,256915558,8.97,2025-05-08,2027-07-04,CURRENT,YGY01,ACTIVE
12417,2590,Credit Card,85236458,69227328,18.79,2023-04-21,2026-08-26,CURRENT,JKT01,ACTIVE
12418,2230,Personal Loan,154259254,65942312,7.97,2022-04-17,2028-01-27,CURRENT,SMG01,ACTIVE
12419,4158,Auto Loan,107474257,57693146,6.88,2023-07-29,2030-07-07,CURRENT,JKT01,ACTIVE
12420,4426,Auto Loan,370557698,220906958,6.56,2018-01-29,2028-07-29,CURRENT,YGY01,ACTIVE
12421,5806,Personal Loan,74252436,52981320,9.16,2024-08-24,2032-02-06,SUBSTANDARD,YGY01,RESTRUCTURED
12422,814,Working Capital,907916041,662457846,8.08,2016-05-17,2027-06-26,CURRENT,SMG01,ACTIVE
12423,1064,Personal Loan,68053137,36278141,16.77,2021-07-02,2027-06-09,CURRENT,MDN01,ACTIVE
12424,1249,Working Capital,546937505,347537169,8.35,2020-03-06,2026-08-22,SUBSTANDARD,SMG01,ACTIVE
12425,3622,Credit Card,74833556,38289558,20.16,2018-06-11,2027-06-22,SUBSTANDARD,SBY01,ACTIVE
12426,8180,Mortgage,644168325,17880494,4.94,2017-10-02,2025-11-27,CURRENT,JKT01,CLOSED
12427,6044,Auto Loan,494196347,304821946,8.12,2016-02-14,2027-10-10,CURRENT,YGY01,ACTIVE
12428,5122,Credit Card,17477596,281216,20.61,2019-03-13,2022-07-18,CURRENT,JKT01,CLOSED
12429,7136,Mortgage,798499348,27610425,7.27,2018-12-18,2026-03-14,CURRENT,YGY01,CLOSED
12430,4198,Credit Card,97736724,84646601,20.17,2023-02-11,2027-09-26,CURRENT,BDG01,ACTIVE
12431,3937,Personal Loan,92770626,346839,17.27,2023-01-19,2026-01-16,CURRENT,MDN01,CLOSED
12432,2960,Personal Loan,154253848,121531325,15.78,2020-08-07,2028-08-21,CURRENT,BDG01,ACTIVE
12433,9240,Personal Loan,59446572,38839072,8.95,2026-02-18,2032-11-17,CURRENT,SMG01,ACTIVE
12434,1737,Auto Loan,276941295,196077471,10.12,2021-12-28,2028-04-14,CURRENT,SMG01,ACTIVE
12435,4190,Mortgage,992352031,886238926,9.0,2016-08-13,2031-09-07,CURRENT,MDN01,ACTIVE
12436,1730,Personal Loan,266803871,71843254,8.59,2025-03-15,2027-07-11,CURRENT,MDN01,ACTIVE
12437,5247,Personal Loan,123766083,60614824,14.3,2016-06-07,2026-08-14,DOUBTFUL,SMG01,RESTRUCTURED
12438,6984,Auto Loan,441018950,269392987,7.0,2018-06-09,2027-04-29,CURRENT,MDN01,ACTIVE
12439,3185,Mortgage,1666034120,868730583,6.02,2019-02-21,2030-12-25,CURRENT,SMG01,ACTIVE
12440,4780,Mortgage,1148957661,510405874,7.07,2025-05-22,2034-12-29,CURRENT,MDN01,ACTIVE
12441,2967,Mortgage,440658538,2077494,5.64,2018-06-01,2026-02-04,CURRENT,JKT01,CLOSED
12442,6800,Credit Card,75630284,432017,19.98,2019-08-23,2024-02-10,CURRENT,SMG01,CLOSED
12443,6535,Credit Card,46592425,28284994,21.33,2024-06-03,2028-08-13,SPECIAL_MENTION,BDG01,ACTIVE
12444,8219,Personal Loan,77716580,54268807,9.63,2017-03-13,2027-09-20,CURRENT,SBY01,ACTIVE
12445,9868,Working Capital,1484743196,802973692,11.02,2016-02-24,2026-05-12,CURRENT,JKT02,ACTIVE
