transaction_id,customer_id,account_id,transaction_timestamp,transaction_date,transaction_type,channel,amount,currency_code,merchant_category,merchant_name,origin_city,destination_city,origin_branch_code,device_id,device_os,ip_address,network_type,is_new_device,is_foreign_ip,customer_segment,customer_age,account_tenure_days,days_since_last_txn,txn_count_1d,txn_count_7d,txn_amount_1d,txn_amount_7d,avg_txn_amount_30d,amount_vs_avg_30d_ratio,is_round_amount,is_night_txn,is_weekend_txn,failed_login_count_24h,beneficiary_bank,beneficiary_account_age_days,is_new_beneficiary,distance_from_home_km,velocity_risk_score,behavioral_risk_score,fraud_flag,fraud_reason
914454,8971,908971,2025-12-10 21:04:40,2025-12-10,topup,atm,352435,IDR,e_wallet,GoPay Topup,Yogyakarta,Medan,YGY01,ATM-08971-01,ATM,180.90.81.158,atm_network,0,0,Mass,62,2136,1,1,2,352435,7368796,7016361.0,0.05,0,0,0,1,BNI,293,1,1777.08,28.6,50.15,0,legitimate_activity
914455,5985,13279,2025-12-10 21:12:45,2025-12-10,bill_payment,internet_banking,1127559,IDR,insurance,Asuransi Sehat,Medan,Medan,MDN01,ATM-05985-01,Web,139.186.237.183,cellular,0,0,Priority,32,2529,2,1,5,1127559,279606090,58295706.2,0.02,0,0,0,1,BNI,1113,0,2.85,32.08,12.11,0,legitimate_activity
914456,962,4227,2025-12-10 21:19:54,2025-12-10,transfer,mobile_app,8663468,IDR,wallet_transfer,BCA Transfer Hub,Yogyakarta,Yogyakarta,YGY01,MOB-00962-01,Android,180.227.17.17,wifi,1,0,Priority,47,465,999,1,1,8663468,8663468,7880323.13,1.1,0,0,0,2,BCA,163,1,21.29,35.1,49.69,0,legitimate_activity
914457,4862,904862,2025-12-10 21:23:34,2025-12-10,card_payment,mobile_app,3183587,IDR,fashion,Fashion Lane,Yogyakarta,Medan,YGY01,EDC-04862-01,iOS,58.113.17.99,wifi,0,1,Mass,53,2731,3,1,2,3183587,7466110,4282523.0,0.74,0,0,0,0,BNI,1008,0,1792.38,27.86,56.22,0,legitimate_activity
914458,4425,6341,2025-12-10 21:25:56,2025-12-10,card_payment,edc,6690781,IDR,travel,Rail Ticket,Surabaya,Surabaya,SBY01,EDC-04425-01,POS,120.58.188.175,merchant_network,0,0,Priority,25,2357,3,1,3,6690781,17661926,5485572.5,1.22,0,0,0,2,BRI,349,0,9.84,37.98,15.84,0,legitimate_activity
914459,173,5693,2025-12-10 21:30:11,2025-12-10,transfer,internet_banking,668500000,IDR,wallet_transfer,BNI Transfer Hub,Medan,Yogyakarta,MDN01,INT-00173-02,Web,118.245.64.231,wifi,1,1,SME,65,786,0,2,3,689500000,690512042,11006021.0,60.74,1,0,0,2,BNI,31,1,1797.26,96.6,100.0,1,impossible_travel
914460,1306,3793,2025-12-10 21:30:22,2025-12-10,card_payment,edc,2912412,IDR,electronics,ElectroHub,Semarang,Medan,SMG01,MOB-01306-02,POS,125.132.101.32,merchant_network,0,0,Priority,43,2598,2,1,6,2912412,732245845,145866686.6,0.02,0,0,0,0,BNI,1139,0,644.93,29.78,23.79,0,legitimate_activity
914461,585,10175,2025-12-10 21:34:09,2025-12-10,transfer,internet_banking,3870443,IDR,peer_transfer,BNI Transfer Hub,Surabaya,Bandung,SBY01,INT-00585-01,Web,120.58.128.201,cellular,1,0,Mass,57,1721,999,1,1,3870443,3870443,3610852.34,1.07,0,0,0,2,BNI,243,1,648.42,34.98,61.0,0,legitimate_activity
914462,936,11904,2025-12-10 21:40:19,2025-12-10,card_payment,mobile_app,1279349,IDR,fnb,Coffee Stop,Medan,Medan,MDN01,MOB-00936-01,Android,139.177.245.160,cellular,1,0,Mass,27,1708,999,1,1,1279349,1279349,1228369.36,1.04,0,0,0,2,BSI,143,1,9.54,34.86,49.29,0,legitimate_activity
914463,152,5014,2025-12-10 21:51:03,2025-12-10,topup,edc,1219074,IDR,e_wallet,GoPay Topup,Jakarta,Jakarta,JKT01,ATM-00152-01,POS,36.189.34.47,merchant_network,0,0,Mass,52,3572,0,2,2,2219074,2219074,1000000.0,1.22,0,0,0,2,Jago,810,0,20.23,44.28,16.03,0,legitimate_activity
914464,8090,7909,2025-12-10 22:04:25,2025-12-10,topup,mobile_app,2432481,IDR,game_credit,Playpoint,Semarang,Semarang,SMG01,MOB-08090-01,Android,125.84.224.243,wifi,1,0,Priority,44,1,999,1,1,2432481,2432481,2123889.06,1.15,0,0,0,2,BNI,285,1,23.48,35.3,49.88,0,legitimate_activity
914465,395,18819,2025-12-10 22:12:20,2025-12-10,transfer,internet_banking,18715266,IDR,peer_transfer,BNI Transfer Hub,Medan,Medan,MDN01,MOB-00395-01,Web,139.152.78.99,cellular,0,0,Priority,48,1034,2,1,5,18715266,471251787,113134130.25,0.17,0,0,0,0,BNI,1263,0,6.81,29.18,12.63,0,legitimate_activity
914466,2446,8091,2025-12-10 22:13:08,2025-12-10,transfer,mobile_app,2902249,IDR,bank_transfer,BNI Transfer Hub,Jakarta,Jakarta,JKT01,INT-02446-01,Android,36.162.233.135,cellular,0,0,Mass,32,1932,1,1,2,2902249,44402249,41500000.0,0.07,0,0,0,1,BNI,356,0,8.16,28.68,12.36,0,legitimate_activity
914467,2810,2511,2025-12-10 22:31:54,2025-12-10,card_payment,mobile_app,207655,IDR,electronics,ElectroHub,Semarang,Semarang,SMG01,MOB-02810-01,iOS,125.168.20.42,cellular,0,0,Mass,43,1151,1,1,2,207655,367528,159873.0,1.3,0,0,0,1,BRI,135,0,2.79,33.6,15.95,0,legitimate_activity
914468,5393,15851,2025-12-10 22:42:22,2025-12-10,card_payment,edc,9554964,IDR,travel,SkyFly,Yogyakarta,Yogyakarta,YGY01,INT-05393-02,POS,180.54.51.193,merchant_network,0,0,SME,22,1313,0,3,3,1585472839,1585472839,787958937.5,0.01,0,0,0,1,Mandiri,1060,0,3.94,44.64,12.1,0,legitimate_activity
914469,4938,12305,2025-12-10 22:47:48,2025-12-10,transfer,edc,6399540,IDR,peer_transfer,Mandiri Transfer Hub,Yogyakarta,Yogyakarta,YGY01,MOB-04938-01,POS,180.196.193.63,merchant_network,0,0,Mass,47,2303,2,1,2,6399540,15204695,8805155.0,0.73,0,0,0,0,Mandiri,681,0,8.44,27.82,14.34,0,legitimate_activity
914470,2350,17054,2025-12-10 22:54:33,2025-12-10,bill_payment,internet_banking,500000,IDR,insurance,Asuransi Sehat,Semarang,Semarang,SMG01,EDC-02350-01,Web,125.133.208.254,cellular,0,0,Mass,55,973,2,1,3,500000,16000000,7750000.0,0.06,1,0,0,2,BNI,976,0,23.83,33.34,12.61,0,legitimate_activity
914471,3425,903425,2025-12-10 22:58:41,2025-12-10,transfer,internet_banking,50500000,IDR,wallet_transfer,Mandiri Transfer Hub,Jakarta,Jakarta,JKT01,INT-03425-02,Web,58.178.15.147,cellular,1,1,Mass,22,376,0,2,2,168000000,168000000,117500000.0,0.43,1,0,0,1,Mandiri,41,0,3.78,53.62,63.36,1,mule_pattern
914472,1017,18358,2025-12-10 23:04:05,2025-12-10,bill_payment,edc,413678,IDR,insurance,BNI Life,Surabaya,Surabaya,SBY01,EDC-01017-01,POS,120.28.70.176,merchant_network,1,0,Priority,36,2747,999,1,1,413678,413678,348770.5,1.19,0,0,0,1,BRI,47,1,21.03,31.96,49.95,0,legitimate_activity
914473,2259,14438,2025-12-10 23:14:01,2025-12-10,transfer,edc,45740289,IDR,peer_transfer,CIMB Niaga Transfer Hub,Surabaya,Surabaya,SBY01,EDC-02259-01,POS,120.158.46.105,merchant_network,1,0,Priority,32,2699,999,1,1,45740289,45740289,47173147.64,0.97,0,0,0,0,CIMB Niaga,295,1,20.22,27.58,49.28,0,legitimate_activity
914474,9938,12087,2025-12-10 23:27:34,2025-12-10,bill_payment,edc,2000000,IDR,utility,PLN Biller,Surabaya,Surabaya,SBY01,EDC-09938-01,POS,172.49.161.75,merchant_network,1,1,Mass,35,2570,999,1,1,2000000,2000000,2324415.81,0.86,1,0,0,0,Jago,72,1,4.94,27.14,68.67,0,legitimate_activity
914475,6987,2162,2025-12-10 23:41:51,2025-12-10,transfer,internet_banking,3425117,IDR,wallet_transfer,BNI Transfer Hub,Yogyakarta,Yogyakarta,YGY01,INT-06987-01,Web,180.131.53.125,wifi,0,0,Mass,28,3428,2,1,2,3425117,4733943,1308826.0,2.62,0,0,0,1,BNI,590,0,23.8,38.88,20.29,0,legitimate_activity
914476,9896,16797,2025-12-10 23:52:00,2025-12-10,card_payment,mobile_app,16773399,IDR,grocery,Daily Needs,Medan,Semarang,MDN01,MOB-09896-01,Android,139.151.47.22,wifi,0,0,SME,63,4391,0,2,2,57354920,57354920,40581521.0,0.41,0,0,0,2,BRI,542,0,632.47,41.04,24.73,0,legitimate_activity
914477,8478,3792,2025-12-10 23:52:33,2025-12-10,topup,atm,1697699,IDR,e_wallet,DANA Topup,Surabaya,Surabaya,SBY01,EDC-08478-01,ATM,120.173.85.169,atm_network,0,0,Priority,26,948,2,1,2,1697699,10697699,9000000.0,0.19,0,0,0,2,BNI,1485,0,12.09,32.66,12.79,0,legitimate_activity
914478,5275,905275,2025-12-11 00:02:13,2025-12-11,bill_payment,internet_banking,1002145,IDR,utility,PLN Biller,Bandung,Yogyakarta,BDG01,ATM-05275-01,Web,114.69.80.239,wifi,0,0,SME,57,5697,1,2,3,1244457,27244229,13121042.0,0.08,0,1,0,1,Mandiri,1076,0,427.91,42.42,20.02,0,legitimate_activity
914479,4197,5709,2025-12-11 00:10:12,2025-12-11,topup,mobile_app,3798824,IDR,game_credit,Game Vault,Bandung,Medan,BDG01,MOB-04197-01,iOS,58.175.0.98,wifi,0,1,Priority,56,674,2,1,5,3798824,260451479,51677034.0,0.07,0,1,0,2,BCA,32,1,1531.41,56.78,82.21,1,impossible_travel
914480,4096,11206,2025-12-11 00:11:54,2025-12-11,transfer,internet_banking,150357099,IDR,peer_transfer,Permata Transfer Hub,Semarang,Yogyakarta,SMG01,INT-04096-03,Web,118.228.146.128,cellular,1,1,Priority,62,3559,1,1,4,150357099,165161890,60839639.5,2.47,0,1,0,3,Permata,20,1,151.81,68.68,88.17,1,new_device_high_amount
914481,6345,2344,2025-12-11 00:12:49,2025-12-11,cash_out,atm,140000000,IDR,atm_withdrawal,ATM Cash Withdrawal,Bandung,Medan,BDG01,INT-06345-01,ATM,114.65.12.254,atm_network,0,0,Priority,24,226,0,2,4,287067088,374209681,78069893.67,1.79,1,1,0,6,BRI,40,1,1501.29,83.96,67.37,1,new_device_high_amount
914482,29,16118,2025-12-11 00:13:02,2025-12-11,bill_payment,internet_banking,1110969,IDR,utility,Gas Nusantara,Yogyakarta,Bandung,YGY01,INT-00029-01,Web,180.114.12.114,wifi,1,0,Mass,47,4841,999,1,1,1110969,1110969,1096579.55,1.01,0,1,0,1,BCA,100,1,385.56,36.24,56.04,0,legitimate_activity
914483,2647,12547,2025-12-11 00:13:11,2025-12-11,topup,mobile_app,1359569,IDR,e_wallet,OVO Reload,Bandung,Bandung,BDG01,MOB-02647-01,Android,43.71.41.102,cellular,0,1,Priority,36,4293,1,2,2,57476280,57476280,56116711.0,0.02,0,1,0,1,Jago,1229,0,20.94,40.98,32.44,0,legitimate_activity
914484,2865,15608,2025-12-11 00:13:23,2025-12-11,cash_out,atm,10223857,IDR,atm_withdrawal,ATM Cash Withdrawal,Surabaya,Bandung,SBY01,ATM-02865-02,ATM,118.250.60.60,atm_network,1,1,Mass,26,1728,2,1,2,10223857,27125883,16902026.0,0.6,0,1,0,6,Jago,0,1,679.5,69.3,92.15,1,new_device_high_amount
914485,1523,14849,2025-12-11 00:14:03,2025-12-11,transfer,internet_banking,106500000,IDR,peer_transfer,Jago Transfer Hub,Semarang,Yogyakarta,SMG01,INT-01523-02,Web,103.134.50.66,cellular,1,1,Priority,49,2531,0,2,2,692500000,692500000,586000000.0,0.18,1,1,0,7,Jago,26,0,106.3,78.62,64.47,1,account_takeover
914486,1229,15542,2025-12-11 00:15:41,2025-12-11,transfer,mobile_app,2500000,IDR,peer_transfer,BCA Transfer Hub,Medan,Medan,MDN01,MOB-01229-01,Android,139.107.213.179,cellular,1,0,Mass,26,2576,999,1,1,2500000,2500000,2605839.9,0.96,1,1,0,2,BCA,96,1,11.63,39.54,49.09,0,legitimate_activity
914487,762,900762,2025-12-11 00:20:21,2025-12-11,transfer,internet_banking,62500000,IDR,wallet_transfer,CIMB Niaga Transfer Hub,Yogyakarta,Bandung,YGY01,MOB-00762-01,Web,172.62.135.195,cellular,0,1,Mass,55,676,1,2,2,63500000,63500000,8755120.39,7.14,1,1,0,9,CIMB Niaga,20,1,392.58,100.0,88.56,1,new_device_high_amount
914488,5357,1778,2025-12-11 00:33:13,2025-12-11,bill_payment,mobile_app,2472147,IDR,education,Learning Center,Surabaya,Surabaya,SBY01,MOB-05357-01,Android,120.175.205.146,wifi,1,0,Priority,48,859,999,1,1,2472147,2472147,2682475.82,0.92,0,1,0,0,Jago,249,1,2.57,32.38,48.81,0,legitimate_activity
914489,8901,3106,2025-12-11 00:34:49,2025-12-11,transfer,mobile_app,342641935,IDR,bank_transfer,BNI Transfer Hub,Surabaya,Bandung,SBY01,MOB-08901-02,Android,103.205.124.131,wifi,1,1,Priority,41,201,0,3,3,357309395,357309395,101922457.98,3.36,0,1,0,8,BNI,12,1,649.8,100.0,99.89,1,account_takeover
914490,2708,4543,2025-12-11 00:42:03,2025-12-11,transfer,mobile_app,35543558,IDR,peer_transfer,BCA Transfer Hub,Semarang,Semarang,SMG01,MOB-02708-01,iOS,103.43.50.243,wifi,1,1,Mass,48,4450,999,1,1,35543558,35543558,38842444.99,0.92,0,1,0,1,BCA,29,1,6.71,51.88,80.88,1,burst_transfer
914491,4715,4452,2025-12-11 00:43:29,2025-12-11,card_payment,edc,82840889,IDR,fnb,Coffee Stop,Jakarta,Surabaya,JKT01,MOB-04715-01,POS,118.185.94.196,merchant_network,0,1,Priority,54,211,1,1,2,82840889,92340889,22760361.72,3.64,0,1,0,8,Permata,11,1,818.48,88.46,85.8,1,new_device_high_amount
914492,468,7203,2025-12-11 00:44:26,2025-12-11,transfer,edc,9210201,IDR,bank_transfer,BSI Transfer Hub,Jakarta,Bandung,JKT01,EDC-00468-01,POS,36.152.231.67,merchant_network,1,0,Mass,57,1067,999,1,1,9210201,9210201,9128692.27,1.01,0,1,0,1,BSI,172,1,665.5,36.24,61.13,0,legitimate_activity
914493,4206,17120,2025-12-11 00:45:39,2025-12-11,transfer,edc,2083427,IDR,peer_transfer,BNI Transfer Hub,Jakarta,Jakarta,JKT01,EDC-04206-01,POS,36.182.63.99,merchant_network,1,0,Mass,23,807,999,1,1,2083427,2083427,2314237.53,0.9,0,1,0,0,BNI,229,1,14.7,32.3,48.97,0,legitimate_activity
914494,1865,10141,2025-12-11 00:48:51,2025-12-11,topup,edc,361657,IDR,game_credit,Playpoint,Jakarta,Jakarta,JKT01,MOB-01865-01,POS,36.141.139.77,merchant_network,0,0,Mass,56,2999,1,2,4,4151995,10827889,3488744.0,0.1,0,1,0,2,SeaBank,82,0,18.15,47.2,12.63,0,legitimate_activity
914495,172,18417,2025-12-11 00:55:35,2025-12-11,transfer,edc,89500000,IDR,bank_transfer,CIMB Niaga Transfer Hub,Yogyakarta,Semarang,YGY01,EDC-00172-01,POS,58.131.198.66,merchant_network,1,1,Mass,63,4915,999,1,1,89500000,89500000,104212120.33,0.86,1,1,0,7,CIMB Niaga,18,1,125.85,72.64,82.87,1,new_device_high_amount
914496,5516,5059,2025-12-11 00:58:23,2025-12-11,transfer,mobile_app,818047191,IDR,bank_transfer,BCA Transfer Hub,Yogyakarta,Yogyakarta,YGY01,MOB-05516-01,Android,203.33.216.25,cellular,1,1,SME,24,1640,999,1,1,818047191,818047191,695074583.66,1.18,0,1,0,7,BCA,4,1,15.27,73.92,81.82,1,new_device_high_amount
914497,572,15243,2025-12-11 01:03:34,2025-12-11,transfer,internet_banking,325217632,IDR,wallet_transfer,BNI Transfer Hub,Medan,Jakarta,MDN01,ATM-00572-01,Web,139.67.253.163,cellular,0,0,Priority,63,3327,2,1,2,325217632,328174925,84842632.54,3.83,0,1,0,9,BNI,15,1,1430.78,92.72,73.49,1,new_device_high_amount
914498,4729,5746,2025-12-11 01:03:58,2025-12-11,bill_payment,mobile_app,1498342,IDR,education,Campus Payment,Surabaya,Bandung,SBY01,EDC-04729-02,Android,120.83.124.191,wifi,0,0,SME,65,5422,1,2,3,3808394,552808394,275655026.0,0.01,0,1,0,2,BNI,959,0,682.58,45.64,24.44,0,legitimate_activity
914499,7800,4793,2025-12-11 01:04:08,2025-12-11,topup,mobile_app,3000000,IDR,mobile_topup,Data Package Center,Semarang,Yogyakarta,SMG01,BRA-07800-01,Android,203.232.125.3,wifi,0,1,Mass,51,3985,2,1,4,3000000,44486179,18246544.75,0.16,1,1,0,7,Jago,26,1,139.62,73.44,63.02,1,account_takeover
914500,2140,5863,2025-12-11 01:05:17,2025-12-11,transfer,edc,22632195,IDR,peer_transfer,SeaBank Transfer Hub,Medan,Medan,MDN01,INT-02140-01,POS,139.210.121.158,merchant_network,0,0,Priority,53,306,2,1,2,22632195,71598164,48965969.0,0.46,0,1,0,2,SeaBank,931,0,17.47,38.74,13.7,0,legitimate_activity
914501,5970,8357,2025-12-11 01:06:22,2025-12-11,transfer,internet_banking,20000000,IDR,wallet_transfer,Permata Transfer Hub,Semarang,Semarang,SMG01,INT-05970-02,Web,185.92.222.3,wifi,1,1,Mass,53,5697,2,1,3,20000000,21635702,6166628.2,3.24,1,1,0,9,Permata,25,1,10.19,91.56,87.91,1,new_device_high_amount
914502,1138,13217,2025-12-11 01:11:10,2025-12-11,bill_payment,internet_banking,2165065,IDR,telecom,Telkomsel Payment,Yogyakarta,Yogyakarta,YGY01,INT-01138-02,Web,203.185.214.81,cellular,1,1,Mass,34,2581,1,1,2,2165065,17181079,15016014.0,0.14,0,1,0,3,BCA,13,1,17.48,56.96,78.74,1,burst_transfer
914503,2185,902185,2025-12-11 01:11:53,2025-12-11,cash_out,atm,10403150,IDR,cash_pickup,Cash Pickup Counter,Jakarta,Surabaya,JKT01,MOB-02185-01,ATM,203.115.244.19,atm_network,0,1,Mass,56,983,1,2,3,13477807,138477807,64037328.5,0.16,0,1,0,3,CIMB Niaga,32,1,793.65,65.74,74.91,1,burst_transfer
914504,2504,15730,2025-12-11 01:18:51,2025-12-11,transfer,internet_banking,324000000,IDR,bank_transfer,Jago Transfer Hub,Surabaya,Bandung,SBY01,INT-02504-03,Web,172.101.214.195,cellular,1,1,Priority,34,1402,2,1,3,324000000,385014967,30507483.5,10.62,1,1,0,1,Jago,33,1,657.18,90.6,100.0,1,burst_transfer
914505,8028,16692,2025-12-11 01:19:11,2025-12-11,transfer,mobile_app,129000000,IDR,wallet_transfer,BSI Transfer Hub,Bandung,Jakarta,BDG01,MOB-08028-02,iOS,203.123.179.184,cellular,1,1,Priority,56,1498,0,2,2,739130646,739130646,610130646.0,0.21,1,1,0,9,BSI,24,1,670.73,85.74,90.83,1,new_device_high_amount
914506,2193,1556,2025-12-11 01:25:36,2025-12-11,topup,atm,2000000,IDR,e_wallet,OVO Reload,Semarang,Surabaya,SMG01,ATM-02193-03,ATM,118.87.161.174,atm_network,1,1,Priority,63,4525,3,1,3,2000000,108240243,53120121.5,0.04,1,1,0,0,CIMB Niaga,16,1,642.01,47.26,89.79,1,mule_pattern
914507,6626,7018,2025-12-11 01:29:15,2025-12-11,transfer,mobile_app,3080345,IDR,wallet_transfer,BCA Transfer Hub,Semarang,Semarang,SMG01,MOB-06626-01,iOS,125.109.105.136,cellular,0,0,Mass,38,2913,3,1,3,3080345,47820607,22370131.0,0.14,0,1,0,2,BCA,795,0,1.74,38.66,12.45,0,legitimate_activity
914508,7629,10723,2025-12-11 01:32:34,2025-12-11,transfer,mobile_app,72000000,IDR,peer_transfer,SeaBank Transfer Hub,Semarang,Semarang,SMG01,MOB-07629-02,Android,125.163.202.27,cellular,1,0,Mass,62,4059,1,2,2,79309741,79309741,7309741.0,9.85,1,1,0,1,SeaBank,31,1,18.67,96.3,87.89,1,burst_transfer
914509,8225,8189,2025-12-11 01:36:06,2025-12-11,cash_out,atm,97570969,IDR,cash_pickup,Cash Pickup Counter,Jakarta,Bandung,JKT01,ATM-08225-01,ATM,172.235.11.110,atm_network,1,1,SME,41,5716,999,1,1,97570969,97570969,104347137.49,0.94,0,1,0,2,CIMB Niaga,9,1,673.78,55.46,93.07,1,burst_transfer
914510,6025,906025,2025-12-11 01:39:34,2025-12-11,cash_out,internet_banking,34500000,IDR,cash_pickup,Cash Pickup Counter,Surabaya,Bandung,SBY01,INT-06025-01,Web,120.115.33.196,wifi,1,0,Priority,38,786,999,1,1,34500000,34500000,28212432.9,1.22,1,1,0,9,BSI,14,1,663.07,81.08,73.72,1,new_device_high_amount
914511,2450,5848,2025-12-11 01:42:09,2025-12-11,bill_payment,internet_banking,1500000,IDR,insurance,Asuransi Sehat,Surabaya,Surabaya,SBY01,INT-02450-01,Web,172.42.101.2,wifi,1,1,Priority,30,1141,999,1,1,1500000,1500000,1385612.8,1.08,1,1,0,0,SeaBank,105,1,19.18,33.02,69.59,0,legitimate_activity
914512,9527,12582,2025-12-11 01:46:16,2025-12-11,topup,edc,11500000,IDR,mobile_topup,Data Package Center,Surabaya,Surabaya,SBY01,EDC-09527-04,POS,43.83.217.102,merchant_network,1,1,Priority,55,4401,1,2,4,12994967,761994967,250164989.0,0.05,1,1,0,5,BCA,23,1,12.56,73.5,78.38,1,new_device_high_amount
914513,2783,9840,2025-12-11 01:51:26,2025-12-11,cash_out,atm,4416378,IDR,atm_withdrawal,ATM Cash Withdrawal,Jakarta,Jakarta,JKT01,ATM-02783-01,ATM,36.224.63.31,atm_network,1,0,Mass,29,223,999,1,1,4416378,4416378,3588171.31,1.23,0,1,0,1,BNI,59,1,8.46,37.12,49.84,0,legitimate_activity
914514,6171,5905,2025-12-11 01:56:18,2025-12-11,cash_out,atm,3116611,IDR,cash_pickup,Cash Pickup Counter,Semarang,Semarang,SMG01,ATM-06171-01,ATM,125.29.122.254,atm_network,1,0,Priority,23,915,999,1,1,3116611,3116611,3427564.43,0.91,0,1,0,2,Mandiri,286,1,6.61,39.34,48.85,0,legitimate_activity
914515,991,15883,2025-12-11 01:56:50,2025-12-11,card_payment,internet_banking,11429781,IDR,fashion,Kanvas Wear,Semarang,Semarang,SMG01,INT-00991-02,Web,125.214.200.179,wifi,1,0,Mass,36,1052,1,1,2,11429781,13098052,1668271.0,6.85,0,1,0,3,BCA,19,1,20.68,83.8,78.93,1,burst_transfer
914516,9428,7270,2025-12-11 01:57:58,2025-12-11,cash_out,branch,16500000,IDR,atm_withdrawal,ATM Cash Withdrawal,Jakarta,Surabaya,JKT01,ATM-09428-01,Branch Terminal,103.169.133.67,branch_network,0,1,Priority,56,392,2,1,2,16500000,54509926,38009926.0,0.43,1,1,0,5,Mandiri,35,1,805.79,65.12,75.94,1,account_takeover
914517,3383,1562,2025-12-11 01:58:20,2025-12-11,card_payment,edc,2120555,IDR,fashion,Fashion Lane,Jakarta,Jakarta,JKT01,INT-03383-01,POS,36.33.59.58,merchant_network,0,0,Mass,65,2459,1,2,2,19461007,19461007,17340452.0,0.12,0,1,0,1,BRI,643,0,12.22,41.38,12.58,0,legitimate_activity
914518,4917,8464,2025-12-11 01:58:46,2025-12-11,transfer,mobile_app,49665356,IDR,peer_transfer,SeaBank Transfer Hub,Medan,Yogyakarta,MDN01,MOB-04917-01,Android,172.211.80.222,cellular,1,1,Mass,43,1771,999,1,1,49665356,49665356,41487996.38,1.2,0,1,0,5,SeaBank,33,1,1832.73,67.0,100.0,1,new_device_high_amount
914519,2301,3172,2025-12-11 02:03:27,2025-12-11,transfer,internet_banking,536500000,IDR,bank_transfer,Permata Transfer Hub,Semarang,Semarang,SMG01,INT-02301-03,Web,185.109.136.238,wifi,1,1,Priority,23,1393,1,1,4,536500000,576080526,122100589.47,4.39,1,1,0,5,Permata,38,1,18.2,83.36,91.5,1,account_takeover
914520,6593,906593,2025-12-11 02:06:39,2025-12-11,cash_out,atm,10550035,IDR,cash_pickup,Cash Pickup Counter,Surabaya,Semarang,SBY01,MOB-06593-01,ATM,120.46.82.139,atm_network,0,0,Mass,63,1937,1,1,2,10550035,12359730,1982703.37,5.32,0,1,0,7,SeaBank,27,1,663.22,91.68,68.02,1,new_device_high_amount
914521,2916,17362,2025-12-11 02:09:32,2025-12-11,card_payment,internet_banking,20303549,IDR,fashion,Urban Style,Medan,Semarang,MDN01,INT-02916-01,Web,139.181.214.205,cellular,1,0,Mass,25,2497,999,1,1,20303549,20303549,19502324.07,1.04,0,1,0,2,Jago,6,1,670.2,55.86,73.31,1,mule_pattern
914522,1673,8985,2025-12-11 02:11:19,2025-12-11,topup,edc,2500000,IDR,e_wallet,GoPay Topup,Jakarta,Jakarta,JKT01,EDC-01673-03,POS,36.76.229.27,merchant_network,1,0,Mass,47,1,3,1,5,2500000,51399049,9862469.8,0.25,1,1,0,0,CIMB Niaga,27,1,16.19,50.5,59.04,1,mule_pattern
914523,1273,13832,2025-12-11 02:14:30,2025-12-11,card_payment,edc,19503758,IDR,travel,Rail Ticket,Yogyakarta,Yogyakarta,YGY01,EDC-01273-01,POS,180.91.67.17,merchant_network,1,0,SME,33,5314,999,1,1,19503758,19503758,16748208.5,1.16,0,1,0,0,BSI,276,1,2.91,33.34,49.53,0,legitimate_activity
914524,7341,4428,2025-12-11 02:17:04,2025-12-11,bill_payment,mobile_app,1563368,IDR,telecom,Indosat Billing,Yogyakarta,Bandung,YGY01,MOB-07341-01,iOS,180.199.121.161,wifi,0,0,Priority,53,2393,1,2,5,5267164,468710214,116786711.5,0.01,0,1,0,0,BNI,946,0,395.26,41.04,19.22,0,legitimate_activity
914525,5534,2522,2025-12-11 02:19:53,2025-12-11,card_payment,mobile_app,13000000,IDR,fashion,Kanvas Wear,Semarang,Yogyakarta,SMG01,MOB-05534-01,Android,58.237.204.83,cellular,1,1,Mass,50,1650,999,1,1,13000000,13000000,13391076.23,0.97,1,1,0,2,Mandiri,31,1,165.35,55.58,83.92,1,burst_transfer
914526,8028,16692,2025-12-11 02:20:30,2025-12-11,transfer,mobile_app,610130646,IDR,peer_transfer,SeaBank Transfer Hub,Bandung,Medan,BDG01,MOB-08028-01,iOS,203.181.119.254,cellular,1,1,Priority,56,1498,999,1,1,610130646,610130646,561840926.89,1.09,0,1,0,6,SeaBank,25,1,1494.61,70.06,100.0,1,account_takeover
914527,592,16849,2025-12-11 02:23:15,2025-12-11,transfer,mobile_app,287500000,IDR,peer_transfer,BSI Transfer Hub,Bandung,Bandung,BDG01,MOB-00592-01,iOS,118.159.30.1,cellular,1,1,Priority,26,1401,999,1,1,287500000,287500000,337685766.42,0.85,1,1,0,5,BSI,17,1,5.69,65.6,80.65,1,account_takeover
914528,5890,3545,2025-12-11 02:32:08,2025-12-11,card_payment,edc,9500000,IDR,fnb,Food Avenue,Yogyakarta,Yogyakarta,YGY01,INT-05890-01,POS,180.218.214.223,merchant_network,0,0,Priority,25,2686,1,1,4,9500000,809753978,266751326.0,0.04,1,1,0,1,BNI,661,0,7.18,35.96,12.25,0,legitimate_activity
914529,7659,13627,2025-12-11 02:33:13,2025-12-11,topup,mobile_app,1305275,IDR,e_wallet,GoPay Topup,Surabaya,Bandung,SBY01,MOB-07659-02,Android,120.1.84.26,cellular,1,0,Mass,46,1452,2,1,2,1305275,6805275,5500000.0,0.24,0,1,0,0,BNI,71,1,671.65,30.86,58.93,0,legitimate_activity
